country,year,sex,age,suicides/100k pop,gdp_per_capita ($),generation,GDP_for_year ($),log_rate
47,2002,1,0,43.9,1788,4,1133210553,3.804437795
47,2002,0,5,20.99,1788,5,1133210553,3.090587805
47,2002,0,4,11.94,1788,5,1133210553,2.560323289
47,2002,0,0,11.62,1788,4,1133210553,2.535282857
47,2002,0,1,11.24,1788,2,1133210553,2.504709277
47,2002,0,2,9.74,1788,0,1133210553,2.373975089
47,2002,1,3,4.7,1788,4,1133210553,1.740466175
47,2002,0,3,1.46,1788,4,1133210553,0.90016135
47,2003,1,1,82.15,2232,2,768928631,4.420646206
47,2003,1,4,75.41,2232,5,768928631,4.336113578
47,2003,1,2,74.69,2232,0,768928631,4.326646051
47,2003,1,5,60.5,2232,5,768928631,4.119037175
47,2003,1,0,44.99,2232,4,768928631,3.828423982
47,2003,0,5,23.09,2232,5,768928631,3.181796817
47,2003,0,4,13.95,2232,5,768928631,2.7047113
47,2003,0,0,11.14,2232,4,768928631,2.496505786
47,2003,0,2,9.84,2232,0,768928631,2.383242996
47,2003,0,1,9.83,2232,2,768928631,2.382320061
47,2003,1,3,4.9,2232,4,768928631,1.774952351
47,2003,0,3,1.22,2232,4,768928631,0.797507196
47,2004,1,1,83.42,3110,2,201974043,4.43580434
47,2004,1,2,76.11,3110,0,201974043,4.345232974
47,2004,1,5,70.77,3110,5,201974043,4.273466561
47,2004,1,4,62.44,3110,5,201974043,4.150094577
47,2004,1,0,49.66,3110,4,201974043,3.925136645
47,2004,0,5,22.49,3110,5,201974043,3.156574799
47,2004,0,0,12.3,3110,4,201974043,2.587764035
47,2004,0,1,11.15,3110,2,201974043,2.49732917
47,2004,0,4,10.06,3110,5,201974043,2.403334996
47,2004,0,2,10.02,3110,0,201974043,2.399711804
47,2004,1,3,4.33,3110,4,201974043,1.673351238
47,2004,0,3,1.11,3110,4,201974043,0.746687947
47,2005,1,1,73.91,4096,2,1289096886,4.316287393
47,2005,1,2,64.69,4096,0,1289096886,4.184946707
47,2005,1,4,56.13,4096,5,1289096886,4.045329373
47,2005,1,5,54.26,4096,5,1289096886,4.012049319
47,2005,1,0,42.13,4096,4,1289096886,3.764218811
47,2005,0,5,19.3,4096,5,1289096886,3.010620886
47,2005,0,1,10.6,4096,2,1289096886,2.451005098
47,2005,0,0,10.45,4096,4,1289096886,2.43798973
47,2005,0,4,9.79,4096,5,1289096886,2.378619779
47,2005,0,2,8.44,4096,0,1289096886,2.24495598
47,2005,1,3,6.13,4096,4,1289096886,1.964311234
47,2005,0,3,1.97,4096,4,1289096886,1.088561953
47,2006,1,1,79.39,5770,2,600494079,4.38688979
47,2006,1,2,63.96,5770,0,600494079,4.173771696
47,2006,1,5,61.14,5770,5,600494079,4.129389904
47,2006,1,4,59.69,5770,5,600494079,4.10577894
47,2006,1,0,42.94,5770,4,600494079,3.782825067
47,2006,0,5,18.76,5770,5,600494079,2.983659692
47,2006,0,0,12.17,5770,4,600494079,2.577941516
47,2006,0,4,10.12,5770,5,600494079,2.408745289
47,2006,0,1,10.06,5770,2,600494079,2.403334996
47,2006,0,2,8.96,5770,0,600494079,2.298577072
47,2006,1,3,5.51,5770,4,600494079,1.873339456
47,2006,0,3,2.03,5770,4,600494079,1.10856262
47,2007,1,1,76.05,7423,2,1770671722,4.344454562
47,2007,1,5,65.87,7423,5,1770671722,4.202750436
47,2007,1,2,65.86,7423,0,1770671722,4.202600881
47,2007,1,4,55.11,7423,5,1770671722,4.02731405
47,2007,1,0,42.01,7423,4,1770671722,3.761432647
47,2007,0,5,17.75,7423,5,1770671722,2.931193752
47,2007,0,0,13.54,7423,4,1770671722,2.676903472
47,2007,0,1,11.48,7423,2,1770671722,2.524127363
47,2007,0,2,9.79,7423,0,1770671722,2.378619779
47,2007,0,4,8.16,7423,5,1770671722,2.214846179
47,2007,1,3,7.4,7423,3,1770671722,2.128231706
47,2007,0,3,2.61,7423,3,1770671722,1.283707772
47,2008,1,5,73.62,9387,5,297626071,4.312408568
47,2008,1,1,69.8,9387,2,297626071,4.259859001
47,2008,1,2,60.26,9387,0,297626071,4.115127101
47,2008,1,4,49.95,9387,5,297626071,3.93084476
47,2008,1,0,42.65,9387,4,297626071,3.776203282
47,2008,0,5,16.78,9387,5,297626071,2.87807423
47,2008,0,0,15.97,9387,4,297626071,2.831447079
47,2008,0,1,12.26,9387,2,297626071,2.584751985
47,2008,0,2,10.02,9387,0,297626071,2.399711804
47,2008,0,4,8.37,9387,5,297626071,2.237513096
47,2008,1,3,5.58,9387,3,297626071,1.884034745
47,2008,0,3,1.68,9387,3,297626071,0.985816795
47,2009,1,1,67.1,8024,2,655455849,4.220977213
47,2009,1,2,59.63,8024,0,655455849,4.10478982
47,2009,1,5,51.49,8024,5,655455849,3.960622675
47,2009,1,4,47.95,8024,5,655455849,3.890799369
47,2009,1,0,39.66,8024,4,655455849,3.705244808
47,2009,0,5,15.12,8024,5,655455849,2.780060737
47,2009,0,0,14.37,8024,4,655455849,2.732417558
47,2009,0,1,11.42,8024,2,655455849,2.519308077
47,2009,0,2,8.76,8024,0,655455849,2.2782924
47,2009,0,4,8.61,8024,5,655455849,2.262804223
47,2009,1,3,3.65,8024,3,655455849,1.53686722
47,2009,0,3,2.31,8024,3,655455849,1.196948189
47,2010,1,5,63.5,10062,5,2018460177,4.166665224
47,2010,1,1,61.67,10062,2,2018460177,4.137882864
47,2010,1,2,54.87,10062,2,2018460177,4.023027563
47,2010,1,4,48,10062,5,2018460177,3.891820298
47,2010,1,0,33.94,10062,4,2018460177,3.553632305
47,2010,0,5,14.8,10062,5,2018460177,2.76000994
47,2010,0,0,12.45,10062,4,2018460177,2.598979106
47,2010,0,1,10.51,10062,2,2018460177,2.443216223
47,2010,0,4,7.69,10062,5,2018460177,2.162172939
47,2010,0,2,7.18,10062,2,2018460177,2.101692151
47,2010,1,3,4.04,10062,3,2018460177,1.617406082
47,2010,0,3,2.16,10062,3,2018460177,1.150572028
47,2011,1,1,57.85,12969,4,647020348,4.074991834
47,2011,1,5,53.35,12969,5,647020348,3.995444614
47,2011,1,2,51.49,12969,2,647020348,3.960622675
47,2011,1,4,43.07,12969,0,647020348,3.785779279
47,2011,1,0,32.31,12969,4,647020348,3.505857652
47,2011,0,5,16.1,12969,5,647020348,2.839078464
47,2011,0,0,11.29,12969,4,647020348,2.508785924
47,2011,0,1,9.36,12969,4,647020348,2.337952237
47,2011,0,2,7.37,12969,2,647020348,2.124653885
47,2011,0,4,6.65,12969,0,647020348,2.034705648
47,2011,1,3,3.12,12969,3,647020348,1.415853163
47,2011,0,3,1.8,12969,3,647020348,1.029619417
47,2012,1,1,51.71,13845,4,1840138658,3.964805191
47,2012,1,2,51.58,13845,2,1840138658,3.962335819
47,2012,1,5,46.19,13845,5,1840138658,3.854182006
47,2012,1,4,43.19,13845,0,1840138658,3.788498519
47,2012,1,0,28.76,13845,4,1840138658,3.39316521
47,2012,0,5,13.84,13845,5,1840138658,2.697326238
47,2012,0,0,8.95,13845,4,1840138658,2.297572551
47,2012,0,2,7.96,13845,2,1840138658,2.192770227
47,2012,0,1,7.88,13845,4,1840138658,2.183801557
47,2012,0,4,7.76,13845,0,1840138658,2.170195905
47,2012,1,3,2.62,13845,3,1840138658,1.286474026
47,2012,0,3,0.58,13845,3,1840138658,0.457424847
47,2013,1,5,55.71,15552,5,411350798,4.037950562
47,2013,1,2,54.41,15552,2,411350798,4.014760083
47,2013,1,1,51.42,15552,4,411350798,3.959288198
47,2013,1,4,44.73,15552,0,411350798,3.822754538
47,2013,1,0,31.4,15552,4,411350798,3.478158423
47,2013,0,5,15.63,15552,5,411350798,2.811208293
47,2013,0,0,12.95,15552,4,411350798,2.635479508
47,2013,0,1,9.37,15552,4,411350798,2.338917022
47,2013,0,2,8.43,15552,2,411350798,2.243896097
47,2013,0,4,7.25,15552,0,411350798,2.1102132
47,2013,1,3,3.2,15552,3,411350798,1.435084525
47,2013,0,3,2.17,15552,3,411350798,1.153731588
47,2014,1,2,51.13,14351,2,1922726572,3.953740599
47,2014,1,5,47.11,14351,5,1922726572,3.873490056
47,2014,1,1,45.62,14351,4,1922726572,3.842029634
47,2014,1,4,37.65,14351,0,1922726572,3.654546775
47,2014,1,0,25.85,14351,4,1922726572,3.290265821
47,2014,0,5,14.44,14351,5,1922726572,2.736961545
47,2014,0,0,9.82,14351,4,1922726572,2.381396273
47,2014,0,1,8.45,14351,4,1922726572,2.246014742
47,2014,0,2,7.42,14351,2,1922726572,2.130609828
47,2014,0,4,5.46,14351,0,1922726572,1.865629318
47,2014,1,3,2.76,14351,3,1922726572,1.324418957
47,2014,0,3,1.38,14351,3,1922726572,0.867100488
47,2015,1,5,46.04,11784,5,295161579,3.850998304
47,2015,1,2,45.15,11784,2,295161579,3.831896961
47,2015,1,1,40.4,11784,4,295161579,3.723280881
47,2015,1,4,38.16,11784,0,295161579,3.667655818
47,2015,1,0,23.53,11784,4,295161579,3.199896858
47,2015,0,5,12.22,11784,5,295161579,2.581730834
47,2015,0,0,9.88,11784,4,295161579,2.386926241
47,2015,0,2,7.56,11784,2,295161579,2.14710019
47,2015,0,1,7.09,11784,4,295161579,2.090628731
47,2015,0,4,4.97,11784,0,295161579,1.786746927
47,2015,1,3,2.07,11784,3,295161579,1.121677562
47,2015,0,3,0.95,11784,3,295161579,0.667829373
48,1991,1,0,73.65,768,2,47515189,4.312810524
48,1991,1,4,42.64,768,5,47515189,3.775974161
48,1991,1,1,17.81,768,0,47515189,2.934388643
48,1991,1,2,16.39,768,0,47515189,2.855895328
48,1991,0,1,16.38,768,0,47515189,2.85532012
48,1991,0,0,14.67,768,2,47515189,2.751748056
48,1991,0,2,0,768,0,47515189,0
48,1991,0,3,0,768,4,47515189,0
48,1991,0,4,0,768,5,47515189,0
48,1991,0,5,0,768,1,47515189,0
48,1991,1,3,0,768,4,47515189,0
48,1991,1,5,0,768,1,47515189,0
48,1992,0,4,35.73,759,5,47737955,3.60359386
48,1992,1,0,29.99,759,2,47737955,3.433664572
48,1992,1,2,16.06,759,0,47737955,2.836736542
48,1992,0,0,0,759,2,47737955,0
48,1992,0,1,0,759,0,47737955,0
48,1992,0,2,0,759,0,47737955,0
48,1992,0,3,0,759,4,47737955,0
48,1992,0,5,0,759,1,47737955,0
48,1992,1,1,0,759,0,47737955,0
48,1992,1,3,0,759,4,47737955,0
48,1992,1,4,0,759,5,47737955,0
48,1992,1,5,0,759,1,47737955,0
48,1993,1,2,47.1,735,0,46919625,3.873282177
48,1993,1,0,45.56,735,2,46919625,3.840741803
48,1993,1,4,41.95,735,5,46919625,3.760036648
48,1993,1,1,33.57,735,0,46919625,3.542986254
48,1993,0,0,15.2,735,2,46919625,2.785011242
48,1993,0,3,10.62,735,4,46919625,2.452727751
48,1993,1,3,10.22,735,4,46919625,2.4176979
48,1993,0,1,0,735,0,46919625,0
48,1993,0,2,0,735,0,46919625,0
48,1993,0,4,0,735,5,46919625,0
48,1993,0,5,0,735,1,46919625,0
48,1993,1,5,0,735,1,46919625,0
48,1994,1,2,45.95,845,0,54832578,3.849083206
48,1994,1,0,45.69,845,2,54832578,3.843530009
48,1994,1,1,33.04,845,0,54832578,3.527536304
48,1994,0,0,15.32,845,2,54832578,2.79239135
48,1994,0,3,10.4,845,4,54832578,2.433613355
48,1994,0,1,0,845,0,54832578,0
48,1994,0,2,0,845,0,54832578,0
48,1994,0,4,0,845,5,54832578,0
48,1994,0,5,0,845,1,54832578,0
48,1994,1,3,0,845,4,54832578,0
48,1994,1,4,0,845,5,54832578,0
48,1994,1,5,0,845,1,54832578,0
48,1995,1,4,41.63,855,5,56338028,3.752558231
48,1995,1,0,15.08,855,2,56338028,2.777576264
48,1995,0,0,0,855,2,56338028,0
48,1995,0,1,0,855,2,56338028,0
48,1995,0,2,0,855,0,56338028,0
48,1995,0,3,0,855,4,56338028,0
48,1995,0,4,0,855,5,56338028,0
48,1995,0,5,0,855,1,56338028,0
48,1995,1,1,0,855,2,56338028,0
48,1995,1,2,0,855,0,56338028,0
48,1995,1,3,0,855,4,56338028,0
48,1995,1,5,0,855,1,56338028,0
48,1996,1,3,18.92,991,4,66515377,2.991724252
48,1996,0,1,15.07,991,2,66515377,2.77695418
48,1996,0,0,14.89,991,2,66515377,2.765689981
48,1996,1,0,14.78,991,2,66515377,2.758743315
48,1996,0,2,13.69,991,0,66515377,2.68716699
48,1996,0,3,0,991,4,66515377,0
48,1996,0,4,0,991,5,66515377,0
48,1996,0,5,0,991,1,66515377,0
48,1996,1,1,0,991,2,66515377,0
48,1996,1,2,0,991,0,66515377,0
48,1996,1,4,0,991,5,66515377,0
48,1996,1,5,0,991,1,66515377,0
48,1997,1,1,33.31,988,2,67537480,3.535436857
48,1997,1,0,28.72,988,2,67537480,3.39182022
48,1997,1,2,14.03,988,0,67537480,2.710048204
48,1997,0,0,0,988,2,67537480,0
48,1997,0,1,0,988,2,67537480,0
48,1997,0,2,0,988,0,67537480,0
48,1997,0,3,0,988,4,67537480,0
48,1997,0,4,0,988,5,67537480,0
48,1997,0,5,0,988,1,67537480,0
48,1997,1,3,0,988,4,67537480,0
48,1997,1,4,0,988,5,67537480,0
48,1997,1,5,0,988,1,67537480,0
48,1998,1,0,27.72,939,2,65334841,3.357593744
48,1998,1,2,13.6,939,0,65334841,2.681021529
48,1998,1,3,9.13,939,4,65334841,2.315501318
48,1998,0,0,0,939,2,65334841,0
48,1998,0,1,0,939,2,65334841,0
48,1998,0,2,0,939,0,65334841,0
48,1998,0,3,0,939,4,65334841,0
48,1998,0,4,0,939,5,65334841,0
48,1998,0,5,0,939,1,65334841,0
48,1998,1,1,0,939,2,65334841,0
48,1998,1,4,0,939,5,65334841,0
48,1998,1,5,0,939,1,65334841,0
48,1999,0,0,0,973,2,69032258,0
48,1999,0,1,0,973,2,69032258,0
48,1999,0,2,0,973,0,69032258,0
48,1999,0,3,0,973,4,69032258,0
48,1999,0,4,0,973,5,69032258,0
48,1999,0,5,0,973,1,69032258,0
48,1999,1,0,0,973,2,69032258,0
48,1999,1,1,0,973,2,69032258,0
48,1999,1,2,0,973,0,69032258,0
48,1999,1,3,0,973,4,69032258,0
48,1999,1,4,0,973,5,69032258,0
48,1999,1,5,0,973,1,69032258,0
48,2000,0,0,0,928,2,67254174,0
48,2000,0,1,0,928,2,67254174,0
48,2000,0,2,0,928,0,67254174,0
48,2000,0,3,0,928,4,67254174,0
48,2000,0,4,0,928,5,67254174,0
48,2000,0,5,0,928,1,67254174,0
48,2000,1,0,0,928,2,67254174,0
48,2000,1,1,0,928,2,67254174,0
48,2000,1,2,0,928,0,67254174,0
48,2000,1,3,0,928,4,67254174,0
48,2000,1,4,0,928,5,67254174,0
48,2000,1,5,0,928,1,67254174,0
48,2001,0,0,0,854,4,63101272,0
48,2001,0,1,0,854,2,63101272,0
48,2001,0,2,0,854,0,63101272,0
48,2001,0,3,0,854,4,63101272,0
48,2001,0,4,0,854,5,63101272,0
48,2001,0,5,0,854,5,63101272,0
48,2001,1,0,0,854,4,63101272,0
48,2001,1,1,0,854,2,63101272,0
48,2001,1,2,0,854,0,63101272,0
48,2001,1,3,0,854,4,63101272,0
48,2001,1,4,0,854,5,63101272,0
48,2001,1,5,0,854,5,63101272,0
49,1985,1,4,2.84,14607,1,32216799,1.345472367
49,1985,1,2,2.55,14607,5,32216799,1.266947603
49,1985,1,1,2.19,14607,0,32216799,1.160020917
49,1985,0,1,1.47,14607,0,32216799,0.904218151
49,1985,1,0,1.33,14607,2,32216799,0.845868268
49,1985,0,2,0.82,14607,5,32216799,0.598836501
49,1985,0,0,0,14607,2,32216799,0
49,1985,0,3,0,14607,2,32216799,0
49,1985,0,4,0,14607,1,32216799,0
49,1985,0,5,0,14607,1,32216799,0
49,1985,1,3,0,14607,2,32216799,0
49,1985,1,5,0,14607,1,32216799,0
49,1986,1,0,2.54,11661,2,723812509,1.264126727
49,1986,0,1,2.1,11661,0,723812509,1.131402111
49,1986,1,1,2.1,11661,0,723812509,1.131402111
49,1986,1,2,1.22,11661,5,723812509,0.797507196
49,1986,0,2,0.78,11661,5,723812509,0.576613364
49,1986,0,0,0,11661,2,723812509,0
49,1986,0,3,0,11661,2,723812509,0
49,1986,0,4,0,11661,1,723812509,0
49,1986,0,5,0,11661,1,723812509,0
49,1986,1,3,0,11661,2,723812509,0
49,1986,1,4,0,11661,1,723812509,0
49,1986,1,5,0,11661,1,723812509,0
49,1987,0,4,4.12,13924,1,890898002,1.633154439
49,1987,1,1,2.4,13924,0,890898002,1.223775432
49,1987,1,2,1.55,13924,5,890898002,0.936093359
49,1987,0,2,1.49,13924,5,890898002,0.91228271
49,1987,0,1,0.67,13924,0,890898002,0.512823626
49,1987,0,0,0.63,13924,2,890898002,0.488580015
49,1987,1,0,0.61,13924,2,890898002,0.476234179
49,1987,0,3,0,13924,2,890898002,0
49,1987,0,5,0,13924,1,890898002,0
49,1987,1,3,0,13924,2,890898002,0
49,1987,1,4,0,13924,1,890898002,0
49,1987,1,5,0,13924,1,890898002,0
49,1993,0,1,3.06,18798,0,1828412385,1.401182974
49,1993,1,1,2.89,18798,0,1828412385,1.358409158
49,1993,1,4,2.84,18798,5,1828412385,1.345472367
49,1993,1,2,1.76,18798,0,1828412385,1.01523068
49,1993,0,2,1.62,18798,0,1828412385,0.963174318
49,1993,1,0,0.84,18798,2,1828412385,0.609765572
49,1993,0,0,0,18798,2,1828412385,0
49,1993,0,3,0,18798,4,1828412385,0
49,1993,0,4,0,18798,5,1828412385,0
49,1993,0,5,0,18798,1,1828412385,0
49,1993,1,3,0,18798,4,1828412385,0
49,1993,1,5,0,18798,1,1828412385,0
49,1994,0,1,5.27,17161,0,921319938,1.835776355
49,1994,0,2,4.07,17161,0,921319938,1.623340818
49,1994,1,1,2.86,17161,0,921319938,1.350667183
49,1994,1,2,2.42,17161,0,921319938,1.229640551
49,1994,1,4,2.39,17161,5,921319938,1.220829921
49,1994,1,0,1.46,17161,2,921319938,0.90016135
49,1994,0,0,0,17161,2,921319938,0
49,1994,0,3,0,17161,4,921319938,0
49,1994,0,4,0,17161,5,921319938,0
49,1994,0,5,0,17161,1,921319938,0
49,1994,1,3,0,17161,4,921319938,0
49,1994,1,5,0,17161,1,921319938,0
49,1995,1,0,3.5,17995,2,1421885232,1.504077397
49,1995,1,1,3.07,17995,2,1421885232,1.403642999
49,1995,1,2,2.31,17995,0,1421885232,1.196948189
49,1995,0,2,1.56,17995,0,1421885232,0.940007258
49,1995,0,1,1.44,17995,2,1421885232,0.891998039
49,1995,0,0,0.86,17995,2,1421885232,0.620576488
49,1995,0,3,0,17995,4,1421885232,0
49,1995,0,4,0,17995,5,1421885232,0
49,1995,0,5,0,17995,1,1421885232,0
49,1995,1,3,0,17995,4,1421885232,0
49,1995,1,4,0,17995,5,1421885232,0
49,1995,1,5,0,17995,1,1421885232,0
49,1996,0,1,5.56,20076,2,1429216570,1.880990603
49,1996,1,4,4.42,20076,5,1429216570,1.690095815
49,1996,1,1,3.29,20076,2,1429216570,1.456286733
49,1996,0,0,2.49,20076,2,1429216570,1.249901736
49,1996,1,2,1.9,20076,0,1429216570,1.064710737
49,1996,1,0,0.67,20076,2,1429216570,0.512823626
49,1996,0,2,0,20076,0,1429216570,0
49,1996,0,3,0,20076,4,1429216570,0
49,1996,0,4,0,20076,5,1429216570,0
49,1996,0,5,0,20076,1,1429216570,0
49,1996,1,3,0,20076,4,1429216570,0
49,1996,1,5,0,20076,1,1429216570,0
49,1997,0,1,4.72,18766,2,289663481,1.743968805
49,1997,0,0,4.02,18766,2,289663481,1.613429934
49,1997,0,2,3.64,18766,0,289663481,1.534714366
49,1997,1,1,3.19,18766,2,289663481,1.432700734
49,1997,1,4,2.14,18766,5,289663481,1.1442228
49,1997,1,0,1.31,18766,2,289663481,0.837247525
49,1997,1,2,0.92,18766,0,289663481,0.652325186
49,1997,0,3,0,18766,4,289663481,0
49,1997,0,4,0,18766,5,289663481,0
49,1997,0,5,0,18766,1,289663481,0
49,1997,1,3,0,18766,4,289663481,0
49,1997,1,5,0,18766,1,289663481,0
49,1998,0,1,3.4,14209,2,172125686,1.481604541
49,1998,0,2,3.26,14209,0,172125686,1.44926916
49,1998,1,1,2.92,14209,2,172125686,1.366091654
49,1998,0,0,2.17,14209,2,172125686,1.153731588
49,1998,1,2,2.02,14209,0,172125686,1.105256831
49,1998,1,4,1.78,14209,5,172125686,1.022450928
49,1998,1,0,0.66,14209,2,172125686,0.506817602
49,1998,0,3,0,14209,4,172125686,0
49,1998,0,4,0,14209,5,172125686,0
49,1998,0,5,0,14209,1,172125686,0
49,1998,1,3,0,14209,4,172125686,0
49,1998,1,5,0,14209,1,172125686,0
49,1999,1,1,4.47,15864,2,57108363,1.699278616
49,1999,0,1,3.83,15864,2,57108363,1.574846468
49,1999,1,2,3.38,15864,0,57108363,1.477048724
49,1999,0,2,2.62,15864,0,57108363,1.286474026
49,1999,1,0,1.27,15864,2,57108363,0.819779831
49,1999,0,0,0.7,15864,2,57108363,0.530628251
49,1999,1,3,0.55,15864,4,57108363,0.438254931
49,1999,0,3,0,15864,4,57108363,0
49,1999,0,4,0,15864,5,57108363,0
49,1999,0,5,0,15864,1,57108363,0
49,1999,1,4,0,15864,5,57108363,0
49,1999,1,5,0,15864,1,57108363,0
49,2000,0,1,5.29,19112,2,942841257,1.838961071
49,2000,1,1,2.95,19112,2,942841257,1.373715579
49,2000,1,0,1.83,19112,2,942841257,1.040276712
49,2000,1,4,1.64,19112,5,942841257,0.970778917
49,2000,0,0,1.35,19112,2,942841257,0.854415328
49,2000,1,2,1.16,19112,0,942841257,0.770108222
49,2000,0,2,1.01,19112,0,942841257,0.698134722
49,2000,0,3,0,19112,4,942841257,0
49,2000,0,4,0,19112,5,942841257,0
49,2000,0,5,0,19112,1,942841257,0
49,2000,1,3,0,19112,4,942841257,0
49,2000,1,5,0,19112,1,942841257,0
49,2001,1,2,3.31,17116,0,531034374,1.460937904
49,2001,1,1,2.18,17116,2,531034374,1.156881197
49,2001,0,1,1.52,17116,2,531034374,0.924258902
49,2001,1,0,1.16,17116,4,531034374,0.770108222
49,2001,0,2,0.96,17116,0,531034374,0.672944473
49,2001,0,0,0,17116,4,531034374,0
49,2001,0,3,0,17116,4,531034374,0
49,2001,0,4,0,17116,5,531034374,0
49,2001,0,5,0,17116,5,531034374,0
49,2001,1,3,0,17116,4,531034374,0
49,2001,1,4,0,17116,5,531034374,0
49,2001,1,5,0,17116,5,531034374,0
49,2002,1,2,3.73,17668,0,517160419,1.553925203
49,2002,1,1,2.83,17668,2,517160419,1.342864803
49,2002,1,0,2.7,17668,4,517160419,1.30833282
49,2002,0,1,2.34,17668,2,517160419,1.205970807
49,2002,0,2,1.77,17668,0,517160419,1.01884732
49,2002,0,0,1.19,17668,4,517160419,0.783901544
49,2002,0,3,0,17668,4,517160419,0
49,2002,0,4,0,17668,5,517160419,0
49,2002,0,5,0,17668,5,517160419,0
49,2002,1,3,0,17668,4,517160419,0
49,2002,1,4,0,17668,5,517160419,0
49,2002,1,5,0,17668,5,517160419,0
49,2003,0,1,4.86,24544,2,631198670,1.768149604
49,2003,1,2,4.28,24544,0,631198670,1.663926098
49,2003,1,1,3.71,24544,2,631198670,1.549687908
49,2003,0,2,1.44,24544,0,631198670,0.891998039
49,2003,0,0,1.2,24544,4,631198670,0.78845736
49,2003,1,0,0.95,24544,4,631198670,0.667829373
49,2003,0,3,0,24544,4,631198670,0
49,2003,0,4,0,24544,5,631198670,0
49,2003,0,5,0,24544,5,631198670,0
49,2003,1,3,0,24544,4,631198670,0
49,2003,1,4,0,24544,5,631198670,0
49,2003,1,5,0,24544,5,631198670,0
49,2004,1,2,4.23,29778,0,689433559,1.654411278
49,2004,0,1,3.65,29778,2,689433559,1.53686722
49,2004,0,2,3.29,29778,0,689433559,1.456286733
49,2004,1,0,2.43,29778,4,689433559,1.232560261
49,2004,1,1,1.88,29778,2,689433559,1.057790294
49,2004,0,0,1.78,29778,4,689433559,1.022450928
49,2004,0,3,0,29778,4,689433559,0
49,2004,0,4,0,29778,5,689433559,0
49,2004,0,5,0,29778,5,689433559,0
49,2004,1,3,0,29778,4,689433559,0
49,2004,1,4,0,29778,5,689433559,0
49,2004,1,5,0,29778,5,689433559,0
49,2005,1,1,6.06,39166,2,806433419,1.954445052
49,2005,1,2,4.11,39166,0,806433419,1.631199404
49,2005,0,1,3.45,39166,2,806433419,1.492904096
49,2005,0,0,1.78,39166,4,806433419,1.022450928
49,2005,1,4,1.33,39166,5,806433419,0.845868268
49,2005,1,0,1,39166,4,806433419,0.693147181
49,2005,0,2,0.45,39166,0,806433419,0.371563556
49,2005,0,3,0,39166,4,806433419,0
49,2005,0,4,0,39166,5,806433419,0
49,2005,0,5,0,39166,5,806433419,0
49,2005,1,3,0,39166,4,806433419,0
49,2005,1,5,0,39166,5,806433419,0
49,2006,1,1,4.99,46890,2,1528560383,1.790091412
49,2006,1,2,3.24,46890,0,1528560383,1.444563269
49,2006,0,1,2.32,46890,2,1528560383,1.199964783
49,2006,0,4,1.97,46890,5,1528560383,1.088561953
49,2006,0,2,1.28,46890,0,1528560383,0.824175443
49,2006,0,0,1.1,46890,4,1528560383,0.741937345
49,2006,1,0,0.93,46890,4,1528560383,0.657520003
49,2006,0,3,0,46890,4,1528560383,0
49,2006,0,5,0,46890,5,1528560383,0
49,2006,1,3,0,46890,4,1528560383,0
49,2006,1,4,0,46890,5,1528560383,0
49,2006,1,5,0,46890,5,1528560383,0
49,2007,1,1,3.28,37283,2,1323019174,1.45395301
