country,year,sex,age,suicides_no,population,suicides/100k pop,gdp_per_capita ($),generation,GDP_for_year ($)
50,2003,0,2,27,559149,4.83,424,0,1919012781
50,2003,0,5,3,62686,4.79,424,5,1919012781
50,2003,0,1,11,388125,2.83,424,2,1919012781
50,2003,1,3,11,577114,1.91,424,4,1919012781
50,2003,0,3,2,560410,0.36,424,4,1919012781
50,2004,1,4,52,168247,30.91,484,5,2083431984
50,2004,1,2,144,547492,26.3,484,0,2083431984
50,2004,1,5,9,36115,24.92,484,5,2083431984
50,2004,1,1,79,398567,19.82,484,2,2083431984
50,2004,1,0,69,534156,12.92,484,4,2083431984
50,2004,0,5,7,65492,10.69,484,5,2083431984
50,2004,0,2,33,573681,5.75,484,0,2083431984
50,2004,0,0,18,527482,3.41,484,4,2083431984
50,2004,0,1,8,393627,2.03,484,2,2083431984
50,2004,0,4,4,208976,1.91,484,5,2083431984
50,2004,1,3,10,567893,1.76,484,4,2083431984
50,2004,0,3,5,550550,0.91,484,4,2083431984
50,2005,1,1,105,403759,26.01,533,2,1834719270
50,2005,1,5,9,36921,24.38,533,5,1834719270
50,2005,1,2,136,559702,24.3,533,0,1834719270
50,2005,1,4,36,169790,21.2,533,5,1834719270
50,2005,1,0,82,545608,15.03,533,4,1834719270
50,2005,0,0,26,538067,4.83,533,4,1834719270
50,2005,0,1,19,399373,4.76,533,2,1834719270
50,2005,0,2,23,586545,3.92,533,0,1834719270
50,2005,0,4,8,210976,3.79,533,5,1834719270
50,2005,1,3,18,556340,3.24,533,4,1834719270
50,2005,0,5,2,68792,2.91,533,5,1834719270
50,2005,0,3,6,538660,1.11,533,4,1834719270
50,2006,1,5,13,38110,34.11,610,5,1460798407
50,2006,1,1,106,407653,26,610,2,1460798407
50,2006,1,2,129,571501,22.57,610,0,1460798407
50,2006,1,4,26,172375,15.08,610,5,1460798407
50,2006,1,0,78,554568,14.07,610,4,1460798407
50,2006,0,5,7,69777,10.03,610,5,1460798407
50,2006,0,4,16,213524,7.49,610,5,1460798407
50,2006,0,0,34,545445,6.23,610,4,1460798407
50,2006,0,2,22,599170,3.67,610,0,1460798407
50,2006,0,1,13,404839,3.21,610,2,1460798407
50,2006,1,3,14,543641,2.58,610,4,1460798407
50,2006,0,3,5,525872,0.95,610,4,1460798407
50,2007,1,2,132,581104,22.72,814,0,492401125
50,2007,1,1,86,409642,20.99,814,2,492401125
50,2007,1,4,34,175553,19.37,814,5,492401125
50,2007,1,0,90,560422,16.06,814,4,492401125
50,2007,1,5,4,38996,10.26,814,5,492401125
50,2007,0,5,7,70578,9.92,814,5,492401125
50,2007,0,0,41,551054,7.44,814,4,492401125
50,2007,0,2,31,609740,5.08,814,0,492401125
50,2007,0,1,19,408305,4.65,814,2,492401125
50,2007,1,3,20,532114,3.76,814,3,492401125
50,2007,0,4,8,217017,3.69,814,5,492401125
50,2007,0,3,10,514115,1.95,814,3,492401125
50,2008,1,2,132,589771,22.38,1096,0,844990489
50,2008,1,1,92,411703,22.35,1096,2,844990489
50,2008,1,4,39,179949,21.67,1096,5,844990489
50,2008,1,5,8,39326,20.34,1096,5,844990489
50,2008,1,0,89,564626,15.76,1096,4,844990489
50,2008,0,5,7,70443,9.94,1096,5,844990489
50,2008,0,1,25,411780,6.07,1096,2,844990489
50,2008,0,4,12,222318,5.4,1096,5,844990489
50,2008,0,2,32,618891,5.17,1096,0,844990489
50,2008,1,3,19,523285,3.63,1096,3,844990489
50,2008,0,0,18,554497,3.25,1096,4,844990489
50,2008,0,3,0,504335,0,1096,3,844990489
50,2009,1,1,108,419968,25.72,977,2,395094959
50,2009,1,2,136,590398,23.04,977,0,395094959
50,2009,1,4,26,182750,14.23,977,5,395094959
50,2009,1,0,80,598601,13.36,977,4,395094959
50,2009,1,5,4,36444,10.98,977,5,395094959
50,2009,0,0,37,591310,6.26,977,4,395094959
50,2009,0,1,21,414721,5.06,977,2,395094959
50,2009,0,5,3,63956,4.69,977,5,395094959
50,2009,0,4,10,232290,4.3,977,5,395094959
50,2009,0,2,21,627216,3.35,977,0,395094959
50,2009,1,3,8,531076,1.51,977,3,395094959
50,2009,0,3,4,511404,0.78,977,3,395094959
50,2010,1,1,122,429972,28.37,991,2,499390499
50,2010,1,5,10,36816,27.16,991,5,499390499
50,2010,1,2,131,597153,21.94,991,2,499390499
50,2010,1,4,38,189553,20.05,991,5,499390499
50,2010,1,0,86,597408,14.4,991,4,499390499
50,2010,0,5,6,64212,9.34,991,5,499390499
50,2010,0,0,40,588624,6.8,991,4,499390499
50,2010,0,4,11,240446,4.57,991,5,499390499
50,2010,0,2,27,635294,4.25,991,2,499390499
50,2010,0,1,17,424270,4.01,991,2,499390499
50,2010,1,3,8,526711,1.52,991,3,499390499
50,2010,0,3,4,507097,0.79,991,3,499390499
50,2011,1,2,135,603067,22.39,1273,2,1902798823
50,2011,1,5,8,37633,21.26,1273,5,1902798823
50,2011,1,1,92,440462,20.89,1273,4,1902798823
50,2011,1,4,36,196311,18.34,1273,0,1902798823
50,2011,1,0,82,591049,13.87,1273,4,1902798823
50,2011,0,0,47,580711,8.09,1273,4,1902798823
50,2011,0,5,5,65298,7.66,1273,5,1902798823
50,2011,0,1,18,434790,4.14,1273,4,1902798823
50,2011,0,2,24,641700,3.74,1273,2,1902798823
50,2011,0,4,9,248599,3.62,1273,0,1902798823
50,2011,1,3,10,525127,1.9,1273,3,1902798823
50,2011,0,3,5,505791,0.99,1273,3,1902798823
50,2012,1,1,119,457076,26.04,1339,4,1984794659
50,2012,1,4,48,204335,23.49,1339,0,1984794659
50,2012,1,2,141,610705,23.09,1339,2,1984794659
50,2012,1,5,6,38493,15.59,1339,5,1984794659
50,2012,0,5,10,66672,15,1339,5,1984794659
50,2012,1,0,73,583127,12.52,1339,4,1984794659
50,2012,0,0,40,570274,7.01,1339,4,1984794659
50,2012,0,2,36,648241,5.55,1339,2,1984794659
50,2012,0,1,23,451969,5.09,1339,4,1984794659
50,2012,0,4,10,258395,3.87,1339,0,1984794659
50,2012,1,3,15,531219,2.82,1339,3,1984794659
50,2012,0,3,3,511854,0.59,1339,3,1984794659
50,2013,1,2,126,619074,20.35,1463,2,1254907000
50,2013,1,4,39,214859,18.15,1463,0,1254907000
50,2013,1,1,84,476515,17.63,1463,4,1254907000
50,2013,1,0,74,575574,12.86,1463,4,1254907000
50,2013,1,5,5,39457,12.67,1463,5,1254907000
50,2013,0,0,37,559784,6.61,1463,4,1254907000
50,2013,0,5,4,68456,5.84,1463,5,1254907000
50,2013,0,1,19,472177,4.02,1463,4,1254907000
50,2013,1,3,21,539750,3.89,1463,3,1254907000
50,2013,0,4,8,271112,2.95,1463,0,1254907000
50,2013,0,2,18,655531,2.75,1463,2,1254907000
50,2013,0,3,11,519911,2.12,1463,3,1254907000
50,2014,1,2,145,627231,23.12,1465,2,1121838025
50,2014,1,1,93,495103,18.78,1465,4,1121838025
50,2014,1,4,37,226999,16.3,1465,0,1121838025
50,2014,1,5,6,40660,14.76,1465,5,1121838025
50,2014,1,0,61,567126,10.76,1465,4,1121838025
50,2014,0,5,4,70778,5.65,1465,5,1121838025
50,2014,0,0,29,548946,5.28,1465,4,1121838025
50,2014,0,1,22,491445,4.48,1465,4,1121838025
50,2014,0,2,29,662629,4.38,1465,2,1121838025
50,2014,0,4,11,285203,3.86,1465,0,1121838025
50,2014,1,3,16,550704,2.91,1465,3,1121838025
50,2014,0,3,8,529606,1.51,1465,3,1121838025
50,2015,1,2,134,635515,21.09,1285,2,1911756252
50,2015,1,4,37,241078,15.35,1285,0,1911756252
50,2015,1,1,68,513358,13.25,1285,4,1911756252
50,2015,1,5,5,41233,12.13,1285,5,1911756252
50,2015,1,0,65,557006,11.67,1285,4,1911756252
50,2015,0,0,35,537476,6.51,1285,4,1911756252
50,2015,0,5,4,72276,5.53,1285,5,1911756252
50,2015,0,2,25,669556,3.73,1285,2,1911756252
50,2015,1,3,18,569962,3.16,1285,3,1911756252
50,2015,0,1,12,509797,2.35,1285,4,1911756252
50,2015,0,4,7,301107,2.32,1285,0,1911756252
50,2015,0,3,7,547463,1.28,1285,3,1911756252
51,1995,1,4,239,203600,117.39,2438,5,1493401215
51,1995,1,2,339,311700,108.76,2438,0,1493401215
51,1995,1,5,33,31100,106.11,2438,1,1493401215
51,1995,1,1,146,183200,79.69,2438,2,1493401215
51,1995,0,5,34,88400,38.46,2438,1,1493401215
51,1995,1,0,65,171900,37.81,2438,2,1493401215
51,1995,0,2,81,346900,23.35,2438,0,1493401215
51,1995,0,4,61,317700,19.2,2438,5,1493401215
51,1995,0,1,12,178000,6.74,2438,2,1493401215
51,1995,0,0,10,166300,6.01,2438,2,1493401215
51,1995,1,3,3,191800,1.56,2438,4,1493401215
51,1995,0,3,1,184100,0.54,2438,4,1493401215
51,1996,1,4,219,205100,106.78,2526,5,1675077370
51,1996,1,5,31,30700,100.98,2526,1,1675077370
51,1996,1,2,305,310400,98.26,2526,0,1675077370
51,1996,1,1,116,181700,63.84,2526,2,1675077370
51,1996,1,0,66,169500,38.94,2526,2,1675077370
51,1996,0,5,24,88100,27.24,2526,1,1675077370
51,1996,0,2,72,345200,20.86,2526,0,1675077370
51,1996,0,4,61,319600,19.09,2526,5,1675077370
51,1996,0,1,18,175500,10.26,2526,2,1675077370
51,1996,0,0,6,164100,3.66,2526,2,1675077370
51,1996,1,3,4,190700,2.1,2526,4,1675077370
51,1996,0,3,0,182800,0,2526,4,1675077370
51,1997,1,5,35,30900,113.27,2771,1,2064258328
51,1997,1,4,201,206400,97.38,2771,5,2064258328
51,1997,1,2,295,310700,94.95,2771,0,2064258328
51,1997,1,1,108,180100,59.97,2771,2,2064258328
51,1997,1,0,65,168500,38.58,2771,2,2064258328
51,1997,0,5,30,89500,33.52,2771,1,2064258328
51,1997,0,4,63,320000,19.69,2771,5,2064258328
51,1997,0,2,57,344200,16.56,2771,0,2064258328
51,1997,0,1,18,172900,10.41,2771,2,2064258328
51,1997,0,0,9,163400,5.51,2771,2,2064258328
51,1997,0,3,3,180100,1.67,2771,4,2064258328
51,1997,1,3,2,188000,1.06,2771,4,2064258328
51,1998,1,2,309,312200,98.98,3061,0,1414949485
51,1998,1,5,27,31100,86.82,3061,1,1414949485
51,1998,1,4,174,206400,84.3,3061,5,1414949485
51,1998,1,1,105,178200,58.92,3061,2,1414949485
51,1998,1,0,58,169800,34.16,3061,2,1414949485
51,1998,0,5,24,91900,26.12,3061,1,1414949485
51,1998,0,2,61,344600,17.7,3061,0,1414949485
51,1998,0,4,47,317300,14.81,3061,5,1414949485
51,1998,0,0,14,165000,8.48,3061,2,1414949485
51,1998,0,1,14,169800,8.24,3061,2,1414949485
51,1998,1,3,5,182700,2.74,3061,4,1414949485
51,1998,0,3,1,175100,0.57,3061,4,1414949485
51,1999,1,5,31,31600,98.1,3228,1,1056746987
51,1999,1,4,172,205100,83.86,3228,5,1056746987
51,1999,1,2,255,314600,81.06,3228,0,1056746987
51,1999,1,1,94,176600,53.23,3228,2,1056746987
51,1999,0,5,29,94900,30.56,3228,1,1056746987
51,1999,1,0,40,172300,23.22,3228,2,1056746987
51,1999,0,4,56,313200,17.88,3228,5,1056746987
51,1999,0,2,61,346100,17.62,3228,0,1056746987
51,1999,0,0,13,167800,7.75,3228,2,1056746987
51,1999,0,1,11,167600,6.56,3228,2,1056746987
51,1999,1,3,1,175500,0.57,3228,4,1056746987
51,1999,0,3,0,168100,0,3228,4,1056746987
51,2000,1,5,37,31135,118.84,3494,1,652175612
51,2000,1,2,265,306512,86.46,3494,0,652175612
51,2000,1,4,175,203290,86.08,3494,5,652175612
51,2000,1,1,83,161888,51.27,3494,2,652175612
51,2000,0,5,31,97263,31.87,3494,1,652175612
51,2000,1,0,53,173170,30.61,3494,2,652175612
51,2000,0,4,58,307216,18.88,3494,5,652175612
51,2000,0,2,39,339942,11.47,3494,0,652175612
51,2000,0,1,15,161770,9.27,3494,2,652175612
51,2000,0,0,8,166955,4.79,3494,2,652175612
51,2000,1,3,5,164874,3.03,3494,4,652175612
51,2000,0,3,1,158092,0.63,3494,4,652175612
51,2001,1,4,165,199825,82.57,3724,5,239681626
51,2001,1,2,252,305252,82.55,3724,0,239681626
51,2001,1,5,22,31641,69.53,3724,5,239681626
51,2001,1,1,85,160466,52.97,3724,2,239681626
51,2001,0,5,29,100320,28.91,3724,5,239681626
51,2001,1,0,44,173897,25.3,3724,4,239681626
51,2001,0,4,47,300986,15.62,3724,5,239681626
51,2001,0,2,42,338359,12.41,3724,0,239681626
51,2001,0,1,13,160340,8.11,3724,2,239681626
51,2001,0,0,6,167768,3.58,3724,4,239681626
51,2001,1,3,3,154873,1.94,3724,4,239681626
51,2001,0,3,0,148500,0,3724,4,239681626
51,2002,1,2,229,303155,75.54,4311,0,956506972
51,2002,1,5,24,33070,72.57,4311,5,956506972
51,2002,1,4,140,196893,71.1,4311,5,956506972
51,2002,1,1,71,158594,44.77,4311,2,956506972
51,2002,1,0,53,175356,30.22,4311,4,956506972
51,2002,0,5,26,103384,25.15,4311,5,956506972
51,2002,0,4,59,296380,19.91,4311,5,956506972
51,2002,0,2,43,336675,12.77,4311,0,956506972
51,2002,0,1,14,158474,8.83,4311,2,956506972
51,2002,0,0,7,169582,4.13,4311,4,956506972
51,2002,1,3,4,144604,2.77,4311,4,956506972
51,2002,0,3,0,138317,0,4311,4,956506972
51,2003,1,5,34,35172,96.67,5364,5,1136468731
51,2003,1,2,204,300736,67.83,5364,0,1136468731
51,2003,1,4,125,194721,64.19,5364,5,1136468731
51,2003,1,1,72,157209,45.8,5364,2,1136468731
51,2003,1,0,44,177321,24.81,5364,4,1136468731
51,2003,0,5,22,106496,20.66,5364,5,1136468731
51,2003,0,4,41,292959,14,5364,5,1136468731
51,2003,0,2,35,334360,10.47,5364,0,1136468731
51,2003,0,1,14,156812,8.93,5364,2,1136468731
51,2003,0,0,9,171186,5.26,5364,4,1136468731
51,2003,1,3,3,134548,2.23,5364,4,1136468731
51,2003,0,3,1,128691,0.78,5364,4,1136468731
51,2004,1,5,28,36908,75.86,6644,5,1488367268
51,2004,1,4,136,193166,70.41,6644,5,1488367268
51,2004,1,2,191,297946,64.11,6644,0,1488367268
51,2004,1,1,60,155780,38.52,6644,2,1488367268
51,2004,0,5,25,108979,22.94,6644,5,1488367268
51,2004,1,0,40,178336,22.43,6644,4,1488367268
51,2004,0,4,38,290735,13.07,6644,5,1488367268
51,2004,0,1,13,154752,8.4,6644,2,1488367268
51,2004,0,2,23,330282,6.96,6644,0,1488367268
51,2004,0,0,7,171538,4.08,6644,4,1488367268
51,2004,1,3,2,125144,1.6,6644,4,1488367268
51,2004,0,3,0,119911,0,6644,4,1488367268
51,2005,1,2,182,295853,61.52,7916,0,257365139
51,2005,1,4,114,191534,59.52,7916,5,257365139
51,2005,1,1,81,154334,52.48,7916,2,257365139
51,2005,1,5,19,38514,49.33,7916,5,257365139
51,2005,0,5,31,111427,27.82,7916,5,257365139
51,2005,1,0,45,178042,25.27,7916,4,257365139
51,2005,0,4,44,288859,15.23,7916,5,257365139
51,2005,0,2,32,326705,9.79,7916,0,257365139
51,2005,0,0,6,170913,3.51,7916,4,257365139
51,2005,1,3,4,117087,3.42,7916,4,257365139
51,2005,0,1,5,152448,3.28,7916,2,257365139
51,2005,0,3,1,112115,0.89,7916,4,257365139
51,2006,1,5,28,40228,69.6,10139,5,27814910
51,2006,1,2,167,294935,56.62,10139,0,27814910
51,2006,1,4,102,190032,53.68,10139,5,27814910
51,2006,1,1,61,153004,39.87,10139,2,27814910
51,2006,1,0,49,176712,27.73,10139,4,27814910
51,2006,0,5,22,114051,19.29,10139,5,27814910
51,2006,0,4,27,286922,9.41,10139,5,27814910
51,2006,0,2,22,324446,6.78,10139,0,27814910
51,2006,0,1,8,149998,5.33,10139,2,27814910
51,2006,0,0,1,169332,0.59,10139,4,27814910
51,2006,0,3,0,105387,0,10139,4,27814910
51,2006,1,3,0,110168,0,10139,4,27814910
51,2007,1,5,39,41634,93.67,14758,5,836628189
51,2007,1,2,143,294462,48.56,14758,0,836628189
51,2007,1,4,85,188774,45.03,14758,5,836628189
51,2007,1,1,58,152449,38.05,14758,2,836628189
51,2007,0,5,27,116189,23.24,14758,5,836628189
51,2007,1,0,32,174288,18.36,14758,4,836628189
51,2007,0,4,27,285141,9.47,14758,5,836628189
51,2007,0,2,26,321956,8.08,14758,0,836628189
51,2007,0,1,7,148231,4.72,14758,2,836628189
51,2007,0,0,6,166758,3.6,14758,4,836628189
51,2007,0,3,2,99706,2.01,14758,3,836628189
51,2007,1,3,1,104290,0.96,14758,3,836628189
51,2008,1,5,34,42462,80.07,17217,5,1236278296
51,2008,1,4,118,187587,62.9,17217,5,1236278296
51,2008,1,2,161,292840,54.98,17217,0,1236278296
51,2008,1,1,74,151948,48.7,17217,2,1236278296
51,2008,1,0,39,168486,23.15,17217,4,1236278296
51,2008,0,5,27,117905,22.9,17217,5,1236278296
51,2008,0,4,32,282972,11.31,17217,5,1236278296
51,2008,0,2,25,318667,7.85,17217,0,1236278296
51,2008,0,1,8,147186,5.44,17217,2,1236278296
51,2008,0,0,7,161440,4.34,17217,4,1236278296
51,2008,0,3,1,95665,1.05,17217,3,1236278296
51,2008,1,3,1,100371,1,17217,3,1236278296
51,2009,1,5,30,42997,69.77,12890,5,400050269
51,2009,1,4,114,187062,60.94,12890,5,400050269
51,2009,1,2,167,288988,57.79,12890,0,400050269
51,2009,1,1,67,149365,44.86,12890,2,400050269
51,2009,1,0,38,158564,23.97,12890,4,400050269
51,2009,0,5,26,119092,21.83,12890,5,400050269
51,2009,0,4,30,281813,10.65,12890,5,400050269
51,2009,0,2,33,313995,10.51,12890,0,400050269
51,2009,0,1,8,145144,5.51,12890,2,400050269
51,2009,0,0,3,152210,1.97,12890,4,400050269
51,2009,0,3,0,93081,0,12890,3,400050269
51,2009,1,3,0,98005,0,12890,3,400050269
51,2010,1,5,25,43667,57.25,11951,5,2012435486
51,2010,1,4,105,187076,56.13,11951,5,2012435486
51,2010,1,2,153,283732,53.92,11951,2,2012435486
51,2010,1,1,59,145331,40.6,11951,2,2012435486
51,2010,1,0,34,147429,23.06,11951,4,2012435486
51,2010,0,4,29,281172,10.31,11951,5,2012435486
51,2010,0,5,10,120367,8.31,11951,5,2012435486
51,2010,0,2,17,308180,5.52,11951,2,2012435486
51,2010,0,0,4,141468,2.83,11951,4,2012435486
51,2010,0,1,2,141714,1.41,11951,2,2012435486
51,2010,0,3,0,91477,0,11951,3,2012435486
51,2010,1,3,0,96293,0,11951,3,2012435486
51,2011,1,5,35,44766,78.18,14447,5,1841218247
51,2011,1,4,99,187046,52.93,14447,0,1841218247
51,2011,1,2,137,278936,49.12,14447,2,1841218247
51,2011,1,1,56,142828,39.21,14447,4,1841218247
51,2011,1,0,38,137623,27.61,14447,4,1841218247
51,2011,0,5,22,122500,17.96,14447,5,1841218247
51,2011,0,4,21,279774,7.51,14447,0,1841218247
51,2011,0,1,9,139013,6.47,14447,4,1841218247
51,2011,0,2,18,302492,5.95,14447,2,1841218247
51,2011,0,0,5,131378,3.81,14447,4,1841218247
51,2011,0,3,0,91316,0,14447,3,1841218247
51,2011,1,3,0,95939,0,14447,3,1841218247
51,2012,1,2,164,275218,59.59,14558,2,1944775019
51,2012,1,5,25,46273,54.03,14558,5,1944775019
51,2012,1,4,97,187386,51.76,14558,0,1944775019
51,2012,1,1,50,142886,34.99,14558,4,1944775019
51,2012,1,0,34,129182,26.32,14558,4,1944775019
51,2012,0,5,22,125246,17.57,14558,5,1944775019
51,2012,0,2,22,297148,7.4,14558,2,1944775019
51,2012,0,4,18,278027,6.47,14558,0,1944775019
51,2012,0,0,6,122407,4.9,14558,4,1944775019
51,2012,0,1,5,138307,3.62,14558,4,1944775019
51,2012,1,3,1,97001,1.03,14558,3,1944775019
51,2012,0,3,0,92440,0,14558,3,1944775019
51,2013,1,5,31,48030,64.54,15820,5,189906225
51,2013,1,4,92,188374,48.84,15820,0,189906225
51,2013,1,2,128,270844,47.26,15820,2,189906225
51,2013,1,1,53,143497,36.93,15820,4,189906225
51,2013,1,0,17,120698,14.08,15820,4,189906225
51,2013,0,5,11,128209,8.58,15820,5,189906225
51,2013,0,4,23,276381,8.32,15820,0,189906225
51,2013,0,2,19,291387,6.52,15820,2,189906225
51,2013,0,1,6,137922,4.35,15820,4,189906225
51,2013,0,0,2,113955,1.76,15820,4,189906225
51,2013,1,3,1,98867,1.01,15820,3,189906225
51,2013,0,3,0,94300,0,15820,3,189906225
51,2014,1,5,29,49779,58.26,16544,5,1270242680
51,2014,1,4,93,189439,49.09,16544,0,1270242680
51,2014,1,2,113,266548,42.39,16544,2,1270242680
51,2014,1,1,45,143777,31.3,16544,4,1270242680
51,2014,1,0,31,112758,27.49,16544,4,1270242680
51,2014,0,5,19,131335,14.47,16544,5,1270242680
51,2014,0,1,10,137117,7.29,16544,4,1270242680
51,2014,0,4,20,275103,7.27,16544,0,1270242680
51,2014,0,0,6,106420,5.64,16544,4,1270242680
51,2014,0,2,16,285454,5.61,16544,2,1270242680
51,2014,0,3,0,95858,0,16544,3,1270242680
51,2014,1,3,0,100453,0,16544,3,1270242680
51,2015,1,5,33,51293,64.34,14382,5,1203059618
51,2015,1,4,94,190621,49.31,14382,0,1203059618
51,2015,1,2,106,262740,40.34,14382,2,1203059618
51,2015,1,1,48,143639,33.42,14382,4,1203059618
51,2015,1,0,24,105890,22.67,14382,4,1203059618
51,2015,0,5,22,134138,16.4,14382,5,1203059618
51,2015,0,4,30,274200,10.94,14382,0,1203059618
51,2015,0,2,24,279553,8.59,14382,2,1203059618
51,2015,0,0,3,100065,3,14382,4,1203059618
51,2015,0,1,2,136399,1.47,14382,4,1203059618
51,2015,1,3,1,100914,0.99,14382,3,1203059618
51,2015,0,3,0,96070,0,14382,3,1203059618
52,1995,1,2,632,436306,144.85,2324,0,719152331
52,1995,1,5,67,47214,141.91,2324,1,719152331
52,1995,1,4,325,274196,118.53,2324,5,719152331
52,1995,1,1,226,284758,79.37,2324,2,719152331
52,1995,1,0,134,263792,50.8,2324,2,719152331
52,1995,0,5,37,109609,33.76,2324,1,719152331
52,1995,0,4,101,408926,24.7,2324,5,719152331
52,1995,0,2,113,481445,23.47,2324,0,719152331
52,1995,0,1,33,276055,11.95,2324,2,719152331
52,1995,0,0,20,256623,7.79,2324,2,719152331
52,1995,1,3,4,279260,1.43,2324,4,719152331
52,1995,0,3,2,268965,0.74,2324,4,719152331
52,1996,1,2,664,438770,151.33,2484,0,204825572
52,1996,1,4,336,275843,121.81,2484,5,204825572
52,1996,1,5,40,47319,84.53,2484,1,204825572
52,1996,1,1,196,278848,70.29,2484,2,204825572
52,1996,1,0,147,257675,57.05,2484,2,204825572
52,1996,0,5,39,110913,35.16,2484,1,204825572
52,1996,0,4,118,410808,28.72,2484,5,204825572
52,1996,0,2,129,484132,26.65,2484,0,204825572
52,1996,0,1,27,271013,9.96,2484,2,204825572
52,1996,0,0,20,251718,7.95,2484,2,204825572
52,1996,1,3,5,279323,1.79,2484,4,204825572
52,1996,0,3,1,268801,0.37,2484,4,204825572
52,1997,1,2,637,440546,144.59,3008,0,1530339901
52,1997,1,4,294,277983,105.76,3008,5,1530339901
52,1997,1,1,231,272292,84.84,3008,2,1530339901
52,1997,1,5,39,47892,81.43,3008,1,1530339901
52,1997,1,0,144,252818,56.96,3008,2,1530339901
52,1997,0,5,29,113485,25.55,3008,1,1530339901
52,1997,0,4,94,412839,22.77,3008,5,1530339901
52,1997,0,2,109,485204,22.46,3008,0,1530339901
52,1997,0,1,31,266372,11.64,3008,2,1530339901
52,1997,0,0,17,247246,6.88,3008,2,1530339901
52,1997,0,3,4,268373,1.49,3008,4,1530339901
52,1997,1,3,3,279223,1.07,3008,4,1530339901
52,1998,1,2,557,442825,125.78,3354,0,1644540990
52,1998,1,4,345,278617,123.83,3354,5,1644540990
52,1998,1,5,47,49012,95.89,3354,1,1644540990
52,1998,1,1,222,265304,83.68,3354,2,1644540990
52,1998,1,0,112,250687,44.68,3354,2,1644540990
52,1998,0,5,40,117165,34.14,3354,1,1644540990
52,1998,0,2,107,486222,22.01,3354,0,1644540990
52,1998,0,4,80,412652,19.39,3354,5,1644540990
52,1998,0,0,22,244923,8.98,3354,2,1644540990
52,1998,0,1,18,261722,6.88,3354,2,1644540990
52,1998,1,3,2,276408,0.72,3354,4,1644540990
52,1998,0,3,1,265436,0.38,3354,4,1644540990
52,1999,1,2,592,446764,132.51,3292,0,1912023252
52,1999,1,4,284,277228,102.44,3292,5,1912023252
52,1999,1,5,48,50173,95.67,3292,1,1912023252
52,1999,1,1,224,257244,87.08,3292,2,1912023252
52,1999,1,0,129,251394,51.31,3292,2,1912023252
52,1999,0,5,37,121573,30.43,3292,1,1912023252
52,1999,0,4,84,409039,20.54,3292,5,1912023252
52,1999,0,2,97,489403,19.82,3292,0,1912023252
52,1999,0,0,24,244706,9.81,3292,2,1912023252
52,1999,0,1,22,256587,8.57,3292,2,1912023252
52,1999,1,3,8,270111,2.96,3292,4,1912023252
52,1999,0,3,1,259230,0.39,3292,4,1912023252
52,2000,1,2,595,451103,131.9,3481,0,1345690408
52,2000,1,4,324,276055,117.37,3481,5,1345690408
52,2000,1,1,221,249865,88.45,3481,2,1345690408
52,2000,1,5,40,50557,79.12,3481,1,1345690408
52,2000,1,0,131,252489,51.88,3481,2,1345690408
52,2000,0,5,36,124608,28.89,3481,1,1345690408
52,2000,0,4,101,405061,24.93,3481,5,1345690408
52,2000,0,2,121,493992,24.49,3481,0,1345690408
52,2000,0,1,31,252324,12.29,3481,2,1345690408
52,2000,0,0,25,245035,10.2,3481,2,1345690408
52,2000,1,3,6,262637,2.28,3481,4,1345690408
52,2000,0,3,0,251399,0,3481,4,1345690408
52,2001,1,2,559,453841,123.17,3719,0,632402967
52,2001,1,4,322,276422,116.49,3719,5,632402967
52,2001,1,5,57,51713,110.22,3719,5,632402967
52,2001,1,1,190,243174,78.13,3719,2,632402967
52,2001,1,0,119,253439,46.95,3719,4,632402967
52,2001,0,5,40,128791,31.06,3719,5,632402967
52,2001,0,2,113,496684,22.75,3719,0,632402967
52,2001,0,4,87,402028,21.64,3719,5,632402967
52,2001,0,1,19,247712,7.67,3719,2,632402967
